"url","user_sid","Year","MakeModel1","MakeModel2","Trim","BodyStyle","StockNumber","Vin","Kilometers","Price","MSRP","SpecialPrice","WholesalePrice","PurchasedFrom","Transmission","ExteriorColor","InteriorColor","SellerComments","VehicleOptions","pictures","Engine","DriveType","Doors","Passengers","FuelType","EngineSize","Height","Length","CityFuelEconomy","HwyFuelEconomy","Sold","WebsiteFeaturedAd","Condition","vMake","vModel","Address","City","Location","Postcode","SellerType","first_activation_date"
"https://apnamotors.com/cars/used/2017-jaguar-xe-32724","","2017","","XE","4dr Sdn I4 Prestige","","952794","SAJAK4BN2HA952794","89228","19999","","","","","","Blue","Black","","","https://hillzimage.blob.core.windows.net/apnamotorsltd/2017-Jaguar-XE-03302495333914446.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2017-Jaguar-XE-8914522006044343.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2017-Jaguar-XE-5587121477740948.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2017-Jaguar-XE-39434884484645827.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2017-Jaguar-XE-8544195963406014.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2017-Jaguar-XE-38142701415354163.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2017-Jaguar-XE-7058478966263264.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2017-Jaguar-XE-44459837887962683.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2017-Jaguar-XE-739818503173892.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2017-Jaguar-XE-5871403640980979.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2017-Jaguar-XE-77314268740669.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2017-Jaguar-XE-6155251412772669.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2017-Jaguar-XE-40179356787865794.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2017-Jaguar-XE-279976496499974.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2017-Jaguar-XE-4960555521528096.jpg","4 Cylinder","AWD","4","","Diesel","2.0 L L","","","7.8 L/100KM","5.8 L/100KM","","","Used","","","","","","","Dealer",""
"https://apnamotors.com/cars/used/2015-mercedesbenz-mclass-37668","","2015","","M-Class","4MATIC 4dr ML 350 BlueTEC","","487106","4JGDA2EB0FA487106","92465","28999","","","","","","Gray","Black","","","https://hillzimage.blob.core.windows.net/apnamotorsltd/2015-Mercedes-Benz-M-Class-6329219818445844.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2015-Mercedes-Benz-M-Class-350068115340024.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2015-Mercedes-Benz-M-Class-6167267452916123.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2015-Mercedes-Benz-M-Class-9575056834569806.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2015-Mercedes-Benz-M-Class-500773039481724.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2015-Mercedes-Benz-M-Class-637617606012141.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2015-Mercedes-Benz-M-Class-6042049237737708.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2015-Mercedes-Benz-M-Class-4639754223307233.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2015-Mercedes-Benz-M-Class-9970996601318542.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2015-Mercedes-Benz-M-Class-8494316716440116.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2015-Mercedes-Benz-M-Class-9656946440270988.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2015-Mercedes-Benz-M-Class-18524468000347905.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2015-Mercedes-Benz-M-Class-7673969400052394.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2015-Mercedes-Benz-M-Class-12110924166589432.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2015-Mercedes-Benz-M-Class-6485852969170443.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2015-Mercedes-Benz-M-Class-34711237404026485.jpg","6 Cylinder","AWD","4","","Diesel","3.0 L L","","","11.8 L/100KM","8.5 L/100KM","","","Used","","","","","","","Dealer",""
"https://apnamotors.com/cars/used/2018-bmw-x5-37847","","2018","","X5","XDrive35d DIESEL M Sport PKG","","19066","5UXKS4C51J0Y19066","53750","50799","","","","","","Silver","Black","","","https://hillzimage.blob.core.windows.net/apnamotorsltd/2018-BMW-X5-21716289308236547.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2018-BMW-X5-819228463741017.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2018-BMW-X5-38039452177862665.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2018-BMW-X5-5169892555573905.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2018-BMW-X5-15730235608569565.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2018-BMW-X5-0934564750369482.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2018-BMW-X5-40735737601194133.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2018-BMW-X5-8300673569813544.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2018-BMW-X5-36419342507042574.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2018-BMW-X5-3599222700124012.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2018-BMW-X5-40447714412920055.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2018-BMW-X5-2265344129063387.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2018-BMW-X5-7330449697856403.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2018-BMW-X5-6129770422024605.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2018-BMW-X5-3656524991960204.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2018-BMW-X5-59355835436056.jpg","6 Cylinder","AWD","4","","Diesel Fuel","3.0 L L","","","10.3 L/100KM","8.0 L/100KM","","","Used","","","","","","","Dealer",""
"https://apnamotors.com/cars/used/2021-tesla-model%203-15470","","2021","","Model 3","Standard Range Plus RWD","","982349","5YJ3E1EA0MF982349","19000","52995","","","","","","Black","Black","","","https://hillzimage.blob.core.windows.net/apnamotorsltd/2021-Tesla-Model3-5099742703216594.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2021-Tesla-Model3-4640722529916488.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2021-Tesla-Model3-78970510085891.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2021-Tesla-Model3-5397499992166874.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2021-Tesla-Model3-07211389211744401.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2021-Tesla-Model3-06568429438678436.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2021-Tesla-Model3-8693570534393804.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2021-Tesla-Model3-39720451737081297.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2021-Tesla-Model3-7766268839773687.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2021-Tesla-Model3-27671030370558536.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2021-Tesla-Model3-21013328505055684.jpg","Electric","RWD","4","","Electric","Electric L","","","L/100KM","L/100KM","","","Used","","","","","","","Dealer",""
"https://apnamotors.com/cars/used/2021-tesla-model%203-15521","","2021","","Model 3","Standard Range Plus No PST","","087264","5YJ3E1EA9MF087264","22388","52999","","","","","","White","Black","","","https://hillzimage.blob.core.windows.net/apnamotorsltd/2021-Tesla-Model3-9351918764289626.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2021-Tesla-Model3-15199768448581508.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2021-Tesla-Model3-14843904204020175.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2021-Tesla-Model3-42566840912663295.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2021-Tesla-Model3-8688462267642885.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2021-Tesla-Model3-8571046651814493.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2021-Tesla-Model3-5034398464030079.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2021-Tesla-Model3-18838577516811572.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2021-Tesla-Model3-20492693287649244.jpg","Electric","RWD","4","","Electric","Electric L","","","L/100KM","L/100KM","","","Used","","","","","","","Dealer",""
"https://apnamotors.com/cars/used/2021-tesla-model%203-14063","","2021","","Model 3","Standard Range Plus No PST","","093583","5YJ3E1EA0MF093583","58000","49999","","","","","","White","Black","","","https://hillzimage.blob.core.windows.net/apnamotorsltd/2021-Tesla-Model3-1073633397503373.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2021-Tesla-Model3-3421424533854147.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2021-Tesla-Model3-4660005159047014.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2021-Tesla-Model3-793758248871913.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2021-Tesla-Model3-8552995300213297.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2021-Tesla-Model3-734538635637205.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2021-Tesla-Model3-7274461528629086.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2021-Tesla-Model3-5757526401466111.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2021-Tesla-Model3-05350853732630556.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2021-Tesla-Model3-507152571813474.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2021-Tesla-Model3-3575864843677705.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2021-Tesla-Model3-2943506916143799.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2021-Tesla-Model3-1079931497440263.jpg","Electric","RWD","4","","Electric","Electric L","","","L/100KM","L/100KM","","","Used","","","","","","","Dealer",""
"https://apnamotors.com/cars/used/2019-tesla-model%203-21354","","2019","","Model 3","Standard Range RWD *Ltd Avail*","","411884","5YJ3E1EAXKF411884","53156","44999","","","","","","Blue","Black","","","https://hillzimage.blob.core.windows.net/apnamotorsltd/2019-Tesla-Model3-6701570873896847.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2019-Tesla-Model3-6817053016899624.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2019-Tesla-Model3-1241716003060438.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2019-Tesla-Model3-3143607246001281.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2019-Tesla-Model3-4487234306230301.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2019-Tesla-Model3-9178339730507485.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2019-Tesla-Model3-27496118692935245.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2019-Tesla-Model3-7539190564210785.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2019-Tesla-Model3-18883373847250806.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2019-Tesla-Model3-13632840971864946.jpg","Electric","RWD","4","","Electric","Electric L","","","L/100KM","L/100KM","","","Used","","","","","","","Dealer",""
"https://apnamotors.com/cars/used/2018-honda-civic%20sedan-4428","","2018","","Civic Sedan","Touring CVT","","101076","2HGFC1F94JH106897","86000","26999","","","","","","White","Black","","","https://hillzimage.blob.core.windows.net/apnamotorsltd/2018-Honda-CivicSedan-8663480196834357.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2018-Honda-CivicSedan-9576954298023095.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2018-Honda-CivicSedan-3099869506489248.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2018-Honda-CivicSedan-6821024531696334.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2018-Honda-CivicSedan-6471805891066711.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2018-Honda-CivicSedan-3138051458634672.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2018-Honda-CivicSedan-5244754109544929.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2018-Honda-CivicSedan-7241543173151139.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2018-Honda-CivicSedan-7431835538726588.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2018-Honda-CivicSedan-6330883080108447.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2018-Honda-CivicSedan-22189332759690217.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2018-Honda-CivicSedan-4150460799979223.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2018-Honda-CivicSedan-5604308944388683.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2018-Honda-CivicSedan-6391684224838119.jpg","4 Cylinder","FWD","4","","Gasoline","1.5 L L","","","7.4 L/100KM","5.6 L/100KM","","","Used","","","","","","","Dealer",""
"https://apnamotors.com/cars/used/2019-volkswagen-jetta-37892","","2019","","Jetta","Execline / No Accidents / One Owner","","100005","3VWG57BU7KM100005","152000","21999","","","","","","Gray","Black","","","https://hillzimage.blob.core.windows.net/apnamotorsltd/2019-Volkswagen-Jetta-015744742947626733.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2019-Volkswagen-Jetta-3798538685405479.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2019-Volkswagen-Jetta-4871037125324458.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2019-Volkswagen-Jetta-259759828425318.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2019-Volkswagen-Jetta-4839994037360458.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2019-Volkswagen-Jetta-14080597347353918.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2019-Volkswagen-Jetta-164252455289696.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2019-Volkswagen-Jetta-27575770422054746.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2019-Volkswagen-Jetta-797626927795231.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2019-Volkswagen-Jetta-30843565071097045.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2019-Volkswagen-Jetta-2906435470271742.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2019-Volkswagen-Jetta-22133305493380973.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2019-Volkswagen-Jetta-692457766988845.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2019-Volkswagen-Jetta-6481628622930591.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2019-Volkswagen-Jetta-3375840211459409.jpg","4 Cylinder","FWD","4","","Gasoline Fuel","1.4 L L","","","7.8 L/100KM","5.9 L/100KM","","","Used","","","","","","","Dealer",""
"https://apnamotors.com/cars/used/2019-jaguar-ftype-14975","","2019","","F-TYPE","Coupe R-Dynamic Auto AWD","","55952","SAJD81FV4KCK55952","16000","69999","","","","","","Black","Black","","","https://hillzimage.blob.core.windows.net/apnamotorsltd/2019-Jaguar-F-TYPE-9639247731995693.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2019-Jaguar-F-TYPE-8752600901499028.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2019-Jaguar-F-TYPE-8632807480993381.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2019-Jaguar-F-TYPE-18290651693692705.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2019-Jaguar-F-TYPE-911535752688114.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2019-Jaguar-F-TYPE-359276725185643.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2019-Jaguar-F-TYPE-40538404388008953.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2019-Jaguar-F-TYPE-5259532605313231.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2019-Jaguar-F-TYPE-7629113356483119.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2019-Jaguar-F-TYPE-3287260615283132.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2019-Jaguar-F-TYPE-06820029304905106.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2019-Jaguar-F-TYPE-410051486302051.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2019-Jaguar-F-TYPE-4478020720119218.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2019-Jaguar-F-TYPE-5754651469390553.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2019-Jaguar-F-TYPE-22334633435785922.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2019-Jaguar-F-TYPE-5453056254880679.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2019-Jaguar-F-TYPE-10137816298752855.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2019-Jaguar-F-TYPE-9894366781831889.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2019-Jaguar-F-TYPE-49804289442474814.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2019-Jaguar-F-TYPE-8653995621573864.jpg","6 Cylinder","AWD","2","","Gasoline","3.0 L L","","","13.0 L/100KM","9.2 L/100KM","","","Used","","","","","","","Dealer",""
"https://apnamotors.com/cars/used/2018-land%20rover-range%20rover%20sport-35990","","2018","","Range Rover Sport","Td6 Diesel HSE","","198747","SALWR2RK4JA198747","48500","68999","","","","","","White","Black","","","https://hillzimage.blob.core.windows.net/apnamotorsltd/2018-LandRover-RangeRover-0272804877058197.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2018-LandRover-RangeRover-8263037507051834.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2018-LandRover-RangeRover-9881544306493095.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2018-LandRover-RangeRover-9886460091964078.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2018-LandRover-RangeRover-9566901871184172.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2018-LandRover-RangeRover-5951199017718072.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2018-LandRover-RangeRover-3930053505334079.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2018-LandRover-RangeRover-8630944867319819.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2018-LandRover-RangeRover-24342125943935877.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2018-LandRover-RangeRover-32628079556942824.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2018-LandRover-RangeRover-9723243216248088.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2018-LandRover-RangeRover-7245791042574714.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2018-LandRover-RangeRover-597043853842069.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2018-LandRover-RangeRover-09647181309203079.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2018-LandRover-RangeRover-584359469383618.jpg","6 Cylinder","4X4","4","","Diesel","3.0 L L","","","10.7 L/100KM","8.3 L/100KM","","","Used","","","","","","","Dealer",""
"https://apnamotors.com/cars/used/2014-toyota-rav4-38150","","2014","","RAV4","All Wheel Drive","","159964","2T3BFREV6EW159964","141500","19999","","","","","","Gray","Black","","","https://hillzimage.blob.core.windows.net/apnamotorsltd/2014-Toyota-RAV4-6416955424785735.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2014-Toyota-RAV4-8241840947357664.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2014-Toyota-RAV4-4725734061816762.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2014-Toyota-RAV4-9154272379201776.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2014-Toyota-RAV4-6599663767558859.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2014-Toyota-RAV4-26164841666783567.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2014-Toyota-RAV4-0006402629104136359.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2014-Toyota-RAV4-408465405117574.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2014-Toyota-RAV4-4504592548650943.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2014-Toyota-RAV4-42288988433383734.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2014-Toyota-RAV4-5658004953503188.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2014-Toyota-RAV4-29931076616970365.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2014-Toyota-RAV4-3306880634636069.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2014-Toyota-RAV4-4990977533098735.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2014-Toyota-RAV4-23768420244893873.jpg","4 Cylinder","AWD","4","","Gasoline","2.5 L L","","","9.1 L/100KM","6.8 L/100KM","","","Used","","","","","","","Dealer",""
"https://apnamotors.com/cars/used/2015-nissan-micra-37306","","2015","","Micra","Hatchback","","214344","3N1CK3CP4FL214344","111685","11995","","","","","","Black","Black","","","https://hillzimage.blob.core.windows.net/apnamotorsltd/2015-Nissan-Micra-09165937126693846.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2015-Nissan-Micra-2096451585162138.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2015-Nissan-Micra-19507993160618953.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2015-Nissan-Micra-7777855113517773.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2015-Nissan-Micra-6930761670250434.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2015-Nissan-Micra-156640454384946.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2015-Nissan-Micra-6550205046583455.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2015-Nissan-Micra-5161202007853456.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2015-Nissan-Micra-7941119562708703.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2015-Nissan-Micra-29417216970687066.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2015-Nissan-Micra-6684584818511723.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2015-Nissan-Micra-8657979060851078.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2015-Nissan-Micra-9554664502461374.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2015-Nissan-Micra-18393598213863305.jpg","4 Cylinder","FWD","4","","Gasoline","1.6 L L","","","8.6 L/100KM","6.6 L/100KM","","","Used","","","","","","","Dealer",""
"https://apnamotors.com/cars/used/2018-ram-1500-38147","","2018","","1500","4x4 Crew Cab Hemi LOW 57KMS","","223713","1C6RR7LT9JS223713","57000","29899","","","","","","Metallic Dark Blue","Gray","","","https://hillzimage.blob.core.windows.net/apnamotorsltd/2018-Ram-1500-20419096807998605.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2018-Ram-1500-37788493452678495.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2018-Ram-1500-3234420070916153.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2018-Ram-1500-8684197122419248.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2018-Ram-1500-027535384319094636.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2018-Ram-1500-02828995314281757.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2018-Ram-1500-9778298019431688.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2018-Ram-1500-2750006501332054.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2018-Ram-1500-10712775690009235.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2018-Ram-1500-7548900298112284.jpg","8 Cylinder","4X4","4","","Gasoline Fuel","5.7 L L","","","14.5 L/100KM","10.2 L/100KM","","","Used","","","","","","","Dealer",""
"https://apnamotors.com/cars/used/2012-ford-econoline%20cargo%20van-38141","","2012","","Econoline Cargo Van","E-350 Cargo Van / Natural Gas","","01149","1FTSE3EL6CDB01149","198830","13995","","","","","","White","Gray","","","https://hillzimage.blob.core.windows.net/apnamotorsltd/2012-Ford-EconolineCargo-06812436405306488.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2012-Ford-EconolineCargo-49863493040248974.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2012-Ford-EconolineCargo-130549110351333.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2012-Ford-EconolineCargo-5831506007895622.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2012-Ford-EconolineCargo-307206508950449.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2012-Ford-EconolineCargo-06346950485688341.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2012-Ford-EconolineCargo-25545670091957406.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2012-Ford-EconolineCargo-22647564514855212.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2012-Ford-EconolineCargo-30006125024964625.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2012-Ford-EconolineCargo-10380154089961646.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2012-Ford-EconolineCargo-3010913260915631.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2012-Ford-EconolineCargo-45467068436034785.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2012-Ford-EconolineCargo-3961183261581056.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2012-Ford-EconolineCargo-5095648260313599.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2012-Ford-EconolineCargo-5997655723755619.jpg","8 Cylinder","RWD","3","","Flex Fuel Capability","5.4 L L","","","18.7 L/100KM","13.3 L/100KM","","","Used","","","","","","","Dealer",""
"https://apnamotors.com/cars/used/2014-bmw-5%20series-32487","","2014","","5 Series","4dr Sdn 535i xDrive AWD","","538949","WBA5B3C56ED538949","111000","22799","","","","","","Gray","Beige","","","https://hillzimage.blob.core.windows.net/apnamotorsltd/2014-BMW-5Series-5813807760589873.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2014-BMW-5Series-7555513398004081.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2014-BMW-5Series-5854694547014652.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2014-BMW-5Series-7386194363289191.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2014-BMW-5Series-606042707256985.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2014-BMW-5Series-9357532010146918.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2014-BMW-5Series-7243369583848605.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2014-BMW-5Series-7697715256003081.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2014-BMW-5Series-8136720267019362.jpg;https://hillzimage.blob.core.windows.net/apnamotorsltd/2014-BMW-5Series-3390624297043263.jpg","6 Cylinder","AWD","4","","Gasoline","3.0 L L","","","10.4 L/100KM","6.7 L/100KM","","","Used","","","","","","","Dealer",""
